"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","DM_nirs","height_1st_branch","frogskin1_5","vigor1_5","lodging1_3","planted_number_plot","plant_type","harvest_number","mites_3mon","root_skin_color1_3","root_type1_5","root_rot_number","germinated_number_plot","thrips1_5","carotenoid1_8","harvest_number_plan","germination_perc"
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-7_284",1,284,9,28,"test"," (Operator: lizbethpino, Time: )","GM655A-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.2815333,NA,3,40.638649,35,1,4,1,5,4,2,NA,1,4,22,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-8_198",1,198,7,6,"test"," (Operator: lizbethpino, Time: )","GM655A-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.46304259347741,7.722390331086,3.0831065,1.6962311,3,43.1709099,90,1,3,1,5,3,2,NA,1,2,5,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-9_527",1,527,17,15,"test"," (Operator: lizbethpino, Time: )","GM655A-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.81719496309162,25.1845419018671,0.7093989,0.1560559,4,36.7389488,65,1,4,1,5,4,2,NA,1,2,7,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM7672-10_450",1,450,15,2,"test"," (Operator: lizbethpino, Time: )","GM7672-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,4,NA,115,NA,3,1,5,5,2,NA,NA,5,NA,5,NA,NA,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM7672-9_806",1,806,26,27,"test"," (Operator: lizbethpino, Time: )","GM7672-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,4,NA,25,2,2,3,5,5,2,NA,3,5,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_HMC1_30",1,30,1,30,"test"," (Operator: lizbethpino, Time: )","HMC1P12_is_HMC1","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.84544787077827,11.1095814977974,0.8482746,0.7543891,3,36.1776047,40,1,3,1,5,5,2,NA,3,1,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_PER221_348",1,348,11,28,"test"," (Operator: lizbethpino, Time: )","PER221","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,2.6051946,1.1656071,4,37.6781616,65,1,5,1,5,3,2,NA,3,3,26,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM1127-8_606",1,606,19,30,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.10038610038611,11.3127413127413,0.4123023,0.3458598,3,40.7347946,140,4,5,1,5,2,2,NA,1,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM1433-4_226",1,226,8,31,"test"," (Operator: lizbethpino, Time: )","SM1433-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.2160147,0.5214821,3,43.9041443,25,1,3,1,5,5,2,NA,1,3,0,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2773-32_754",1,754,24,15,"test"," (Operator: lizbethpino, Time: )","SM2773-32","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.3777195,0.7070499,3,39.6423264,50,5,3,1,5,1,2,NA,3,4,0,5,2,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_101",1,101,4,28,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",10.7231234533957,27.412702777014,0.9357529,0.634074,2,43.2327461,115,1,4,1,5,3,2,NA,3,2,5,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_230",1,230,8,27,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.95645863570394,29.9564586357039,0.5752943,NA,2,40.6125946,90,1,3,1,5,3,2,NA,3,3,8,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_338",1,338,11,18,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.47003193019231,18.838813464304,0.6907355,0.344731,3,42.580616,100,2,3,1,5,4,2,NA,3,3,2,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_370",1,370,12,15,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",11.7689866969406,22.3153727476494,0.0583112,NA,3,44.1392937,55,1,3,1,5,3,2,NA,3,3,4,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_385",1,385,13,1,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",11.0538520999743,22.5457356351456,0.9602598,0.5595128,3,41.859726,100,1,3,1,5,3,2,NA,3,2,16,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_429",1,429,14,20,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.57450302995978,20.6377074248173,0.3981173,NA,3,42.9334221,50,1,3,1,5,4,2,NA,3,4,3,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_547",1,547,18,30,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",15.5769415225245,28.6824183905106,0.7142648,0.381756,2,41.9307823,105,1,3,1,5,3,2,NA,3,3,6,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_569",1,569,18,8,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",18.2327728321794,39.6307286515002,NA,NA,2,39.5544243,150,1,3,1,5,3,2,NA,3,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_581",1,581,19,5,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",10.1883820946151,23.9354291598522,0.8144264,0.2902649,3,45.7168579,110,1,4,1,5,3,2,NA,3,3,3,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_672",1,672,21,32,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.82811459027317,17.2397888587096,0.3511483,0.1034432,3,38.9513359,25,1,4,1,5,3,2,NA,3,3,1,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_73",1,73,3,9,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.13997388104002,18.4851003205509,0.8039137,0.1872638,3,43.4474983,75,1,3,1,5,4,2,NA,3,4,6,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_746",1,746,24,23,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.6628902,0.3246281,2,44.8252907,140,1,4,1,5,3,2,NA,3,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_757",1,757,24,12,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.73789421405512,19.9652346660045,0.5613724,0.0704325,2,43.934227,110,1,3,1,5,3,2,NA,3,3,10,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_788",1,788,25,20,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",12.0441311676372,27.3368066196752,0.4834889,0.1329756,2,43.8142395,115,1,4,1,5,3,2,NA,3,3,11,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_816",1,816,26,17,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.1804712,0.623914,1,44.0979233,130,1,3,1,5,3,2,NA,3,4,5,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_827",1,827,26,6,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.3698905,NA,1,42.207283,110,1,3,1,5,2,2,NA,3,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2775-4_863",1,863,27,31,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.18682449819867,21.8476582604221,1.122214,0.4855681,3,44.4767838,105,1,3,1,5,3,2,NA,3,2,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2792-31_267",1,267,9,11,"test"," (Operator: lizbethpino, Time: )","SM2792-31_Melua31","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.13084957806322,10.742175974192,1.4012469,0.8352104,3,40.9195976,55,1,4,1,5,4,2,NA,3,3,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2828-28_28",1,28,1,28,"test"," (Operator: lizbethpino, Time: )","SM2828-28","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,3,NA,60,1,2,1,5,5,2,NA,3,5,15,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM2834-31_528",1,528,17,16,"test"," (Operator: lizbethpino, Time: )","SM2834-31","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.34319769831484,9.84381422112618,2.9703875,1.7718031,3,41.7316093,20,1,3,1,5,5,2,NA,2,3,4,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM3134-73_97",1,97,4,32,"test"," (Operator: lizbethpino, Time: )","SM3134-73","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.0658594,0.7809318,3,39.9082451,30,1,3,1,5,5,2,NA,3,4,7,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM3137-40_447",1,447,14,2,"test"," (Operator: lizbethpino, Time: )","SM3137-40","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.7648872,0.2643686,5,41.608593,30,1,3,1,5,5,2,NA,3,4,12,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM3139-22_487",1,487,16,26,"test"," (Operator: lizbethpino, Time: )","SM3139-22","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,4,NA,40,NA,2,3,5,5,2,NA,NA,5,NA,4,NA,NA,NA,80
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM3150-17_239",1,239,8,18,"test"," (Operator: lizbethpino, Time: )","SM3150-17","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.38063950941744,18.6158563293911,0.794704,0.3363834,3,40.3105812,40,5,2,1,5,5,2,NA,3,3,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM3386-49_415",1,415,13,31,"test"," (Operator: lizbethpino, Time: )","SM3386-49","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",12.8240869807639,28.2687482575969,0.8249723,0.4866345,4,39.207428,50,1,3,1,5,5,2,NA,2,3,4,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM3464-29_643",1,643,21,3,"test"," (Operator: lizbethpino, Time: )","SM3464-29","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.86620096722192,24.8790972595379,0.5909777,0.1546035,2,41.8886414,115,1,4,1,5,4,2,NA,3,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM3553-27_664",1,664,21,24,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.56368960468522,7.74361477143322,1.0702854,0.7779703,2,43.8330383,120,1,4,3,5,3,2,NA,3,2,6,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_SM3559-11_14",1,14,1,14,"test"," (Operator: lizbethpino, Time: )","SM3559-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.99243140964996,6.30085146641439,1.0907403,0.6072733,3,44.6067467,40,1,4,1,5,4,2,NA,2,2,9,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_123",1,123,4,6,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.91708008504606,16.4115284668084,1.1606872,0.7988665,2,44.8124084,20,2,3,1,5,2,2,NA,3,2,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_142",1,142,5,14,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.2992700729927,19.6865607556891,1.1835992,0.8637605,2,42.9791985,105,1,3,1,5,3,2,NA,3,2,2,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_153",1,153,5,25,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.34465665548913,9.89940224522523,0.95941,0.4391364,2,39.4912415,105,1,3,1,5,3,2,NA,3,2,16,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_200",1,200,7,8,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.67779085600868,16.8501465531168,1.2775277,0.6844863,2,46.0302582,145,2,4,1,5,2,2,NA,3,3,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_311",1,311,10,10,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.91325898389095,19.9194547707559,1.2498097,0.7696779,2,43.1005936,85,2,3,1,5,4,2,NA,3,4,2,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_396",1,396,13,12,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.02524797114516,19.9278629395852,1.7360065,1.0753005,1,42.7867241,195,2,3,1,5,3,2,NA,3,2,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_440",1,440,14,9,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.2432284,0.8357385,2,43.7940292,120,1,3,1,5,4,2,NA,3,4,1,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_488",1,488,16,25,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.42468095257026,11.7540651214567,1.7975192,1.0685241,2,43.8651123,75,1,3,1,5,4,2,NA,3,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_534",1,534,17,22,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.31526375751795,14.1006279310071,1.0043242,0.5626503,1,43.4469643,130,1,4,1,5,3,2,NA,3,4,3,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_558",1,558,18,19,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.28782287822879,17.2509225092251,1.0906506,0.5454864,0,43.4143181,195,1,4,1,5,3,2,NA,3,4,3,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_592",1,592,19,16,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.6125498,0.3419144,2,43.0961914,105,1,3,1,5,3,2,NA,3,4,3,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_687",1,687,22,18,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.5894578,1.0265573,1,43.0775261,100,1,3,1,5,3,2,NA,3,4,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_698",1,698,22,7,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.68506920898322,6.6656029358969,1.7489871,1.2443727,1,44.0098915,135,3,3,1,5,4,2,NA,3,3,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_777",1,777,25,9,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.20986154967211,16.832645129949,1.0170939,0.844671,1,44.4739227,95,1,3,1,5,3,2,NA,3,4,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_862",1,862,27,30,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.28939327804452,13.6185072020951,1.3211259,0.9499022,0,44.8948975,215,1,4,1,5,3,2,NA,3,3,21,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_864",1,864,27,32,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.4225941422594,10.4602510460251,1.0605099,0.8250225,2,42.4655342,25,1,3,1,5,3,2,NA,3,2,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202258DVGST_ciat_rep1_SMB2446-2_95",1,95,3,31,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.9799476896251,18.6573670444638,0.9289633,0.373973,2,41.6170692,85,1,3,1,5,1,2,NA,3,3,8,5,NA,2,NA,100
